fact_id,dataset_id,record_id,yearbook_year,statistical_year_start,statistical_year_end,institution,topic,dimension_label,metric,metric_path,numeric_value,text_value,value_kind,unit,source_row,source_column,quality_flag
fact_8a827a2b87da00f19af81fd7,dataset_9f58f87a82686fe26a067060,record_4884664273fcea7e17e22a23,2020,2019,2019,人民检察院,civil_cases,行政案件,其他,采纳再审检察建议再审裁判结果/其他,3,3,number,件,7,11,auto_extracted
fact_22cf400d48ef5fd00c4fe261,dataset_394eb7a80e57bdefbdd05313,record_16cd51fb31b925678f077958,2020,2019,2019,其他,other,全国,平均保障标准,平均保障标准,624,624.0,number,元/人·月、人,5,2,auto_extracted
fact_e58912908f886d655bb15693,dataset_394eb7a80e57bdefbdd05313,record_16cd51fb31b925678f077958,2020,2019,2019,其他,other,全国,保障人数,保障人数,8608708,8608708,number,元/人·月、人,5,3,auto_extracted
fact_97614cf5609f9e7e8b6d14c3,dataset_394eb7a80e57bdefbdd05313,record_d33cd9592f19db13a46dabed,2020,2019,2019,其他,other,北 京,平均保障标准,平均保障标准,1100,1100.0,number,元/人·月、人,6,2,auto_extracted
fact_835ba847bf7220e7c464b298,dataset_394eb7a80e57bdefbdd05313,record_d33cd9592f19db13a46dabed,2020,2019,2019,其他,other,北 京,保障人数,保障人数,65423,65423,number,元/人·月、人,6,3,auto_extracted
fact_14ba23e9535a3b3d8dbb8a9a,dataset_394eb7a80e57bdefbdd05313,record_c1af4c21da8b1d95d77fb262,2020,2019,2019,其他,other,天 津,平均保障标准,平均保障标准,980,980.0,number,元/人·月、人,7,2,auto_extracted
fact_27372f2f50c03ad3bf1e9686,dataset_394eb7a80e57bdefbdd05313,record_c1af4c21da8b1d95d77fb262,2020,2019,2019,其他,other,天 津,保障人数,保障人数,75775,75775,number,元/人·月、人,7,3,auto_extracted
fact_b0cb08cb420405e5638afdf7,dataset_394eb7a80e57bdefbdd05313,record_43dbedf57126ed031c926a8b,2020,2019,2019,其他,other,河 北,平均保障标准,平均保障标准,663.4,663.4,number,元/人·月、人,8,2,auto_extracted
fact_1ca0f1f8f3f6da07e152def9,dataset_394eb7a80e57bdefbdd05313,record_43dbedf57126ed031c926a8b,2020,2019,2019,其他,other,河 北,保障人数,保障人数,194699,194699,number,元/人·月、人,8,3,auto_extracted
fact_1d6f11422680e44f9e6f35b2,dataset_394eb7a80e57bdefbdd05313,record_754246b9c6f77064dcf6ea2f,2020,2019,2019,其他,other,山 西,平均保障标准,平均保障标准,550.5,550.5,number,元/人·月、人,9,2,auto_extracted
fact_b159ac6f29235def3d349939,dataset_394eb7a80e57bdefbdd05313,record_754246b9c6f77064dcf6ea2f,2020,2019,2019,其他,other,山 西,保障人数,保障人数,280415,280415,number,元/人·月、人,9,3,auto_extracted
fact_1e9e08a70d48b5ad50ff6b03,dataset_394eb7a80e57bdefbdd05313,record_f7578583d578fb1dfcaa951d,2020,2019,2019,其他,other,内蒙古,平均保障标准,平均保障标准,689,689.0,number,元/人·月、人,10,2,auto_extracted
fact_42eb0ebc13f1e0341c6a076c,dataset_394eb7a80e57bdefbdd05313,record_f7578583d578fb1dfcaa951d,2020,2019,2019,其他,other,内蒙古,保障人数,保障人数,338880,338880,number,元/人·月、人,10,3,auto_extracted
fact_c4dd683be56287ee3302a8c7,dataset_394eb7a80e57bdefbdd05313,record_e1fbbe4b58988390ccd63281,2020,2019,2019,其他,other,辽 宁,平均保障标准,平均保障标准,635.8,635.8,number,元/人·月、人,11,2,auto_extracted
fact_e35f25ac25f8937930a3299e,dataset_394eb7a80e57bdefbdd05313,record_e1fbbe4b58988390ccd63281,2020,2019,2019,其他,other,辽 宁,保障人数,保障人数,391521,391521,number,元/人·月、人,11,3,auto_extracted
fact_f7dbb83e0927286055013d16,dataset_394eb7a80e57bdefbdd05313,record_9a9d8f8fb5cd719231424e81,2020,2019,2019,其他,other,吉 林,平均保障标准,平均保障标准,525.3,525.3,number,元/人·月、人,12,2,auto_extracted
fact_59ee1795ddecc6b9640d7070,dataset_394eb7a80e57bdefbdd05313,record_9a9d8f8fb5cd719231424e81,2020,2019,2019,其他,other,吉 林,保障人数,保障人数,438036,438036,number,元/人·月、人,12,3,auto_extracted
fact_cf4051cacb287363eb82a61a,dataset_394eb7a80e57bdefbdd05313,record_bd553cc3af31004b13c3a752,2020,2019,2019,其他,other,黑龙江,平均保障标准,平均保障标准,584,584.0,number,元/人·月、人,13,2,auto_extracted
fact_7e514bcbf285c194ce20850b,dataset_394eb7a80e57bdefbdd05313,record_bd553cc3af31004b13c3a752,2020,2019,2019,其他,other,黑龙江,保障人数,保障人数,597948,597948,number,元/人·月、人,13,3,auto_extracted
fact_4474f2664133b4469ee58564,dataset_394eb7a80e57bdefbdd05313,record_aa807ea326487025dd6f363e,2020,2019,2019,其他,other,上 海,平均保障标准,平均保障标准,1160,1160.0,number,元/人·月、人,14,2,auto_extracted
fact_0080d7dcd7e81b77ee6c7ab7,dataset_394eb7a80e57bdefbdd05313,record_aa807ea326487025dd6f363e,2020,2019,2019,其他,other,上 海,保障人数,保障人数,148470,148470,number,元/人·月、人,14,3,auto_extracted
fact_733c1a9fa45cb6897027bf7b,dataset_394eb7a80e57bdefbdd05313,record_ad4ca3f5b4d0a1db62ba5419,2020,2019,2019,其他,other,江 苏,平均保障标准,平均保障标准,718.3,718.3,number,元/人·月、人,15,2,auto_extracted
fact_00af7f4c9217f31d44e5c01d,dataset_394eb7a80e57bdefbdd05313,record_ad4ca3f5b4d0a1db62ba5419,2020,2019,2019,其他,other,江 苏,保障人数,保障人数,122551,122551,number,元/人·月、人,15,3,auto_extracted
fact_aab6b8df37cef39aa361c754,dataset_394eb7a80e57bdefbdd05313,record_57cbfcc5836594d3672c0f56,2020,2019,2019,其他,other,浙 江,平均保障标准,平均保障标准,811.5,811.5,number,元/人·月、人,16,2,auto_extracted
fact_89044a2d4087d75e0cd97f9e,dataset_394eb7a80e57bdefbdd05313,record_57cbfcc5836594d3672c0f56,2020,2019,2019,其他,other,浙 江,保障人数,保障人数,194340,194340,number,元/人·月、人,16,3,auto_extracted
fact_c0832d5226fe4dbe753474b5,dataset_394eb7a80e57bdefbdd05313,record_39d400aa723899099e4d5c0d,2020,2019,2019,其他,other,安 徽,平均保障标准,平均保障标准,597.1,597.1,number,元/人·月、人,17,2,auto_extracted
fact_ad2833eb77612e6d002871c8,dataset_394eb7a80e57bdefbdd05313,record_39d400aa723899099e4d5c0d,2020,2019,2019,其他,other,安 徽,保障人数,保障人数,366838,366838,number,元/人·月、人,17,3,auto_extracted
fact_fc9219372a5dbc9358a41cb1,dataset_394eb7a80e57bdefbdd05313,record_f78e949d3359da4e6f0a50a9,2020,2019,2019,其他,other,福 建,平均保障标准,平均保障标准,615.2,615.2,number,元/人·月、人,18,2,auto_extracted
fact_63f6934a9f75dc8273721892,dataset_394eb7a80e57bdefbdd05313,record_f78e949d3359da4e6f0a50a9,2020,2019,2019,其他,other,福 建,保障人数,保障人数,61852,61852,number,元/人·月、人,18,3,auto_extracted
fact_327fac6a791b16646d2d31b4,dataset_394eb7a80e57bdefbdd05313,record_1cc4ad9f5a5890eb9d1236d0,2020,2019,2019,其他,other,江 西,平均保障标准,平均保障标准,635.5,635.5,number,元/人·月、人,19,2,auto_extracted
fact_0e2747034b2088c84c11e8c7,dataset_394eb7a80e57bdefbdd05313,record_1cc4ad9f5a5890eb9d1236d0,2020,2019,2019,其他,other,江 西,保障人数,保障人数,359408,359408,number,元/人·月、人,19,3,auto_extracted
fact_398bc307530e2d2921523f90,dataset_394eb7a80e57bdefbdd05313,record_504caffbd37503987b103038,2020,2019,2019,其他,other,山 东,平均保障标准,平均保障标准,576.6,576.6,number,元/人·月、人,20,2,auto_extracted
fact_59cda31aa8d51f6837e4b954,dataset_394eb7a80e57bdefbdd05313,record_504caffbd37503987b103038,2020,2019,2019,其他,other,山 东,保障人数,保障人数,132837,132837,number,元/人·月、人,20,3,auto_extracted
fact_16225d8b31271e1fcfd6b042,dataset_394eb7a80e57bdefbdd05313,record_c7c8e69f718c9c8553bf0924,2020,2019,2019,其他,other,河 南,平均保障标准,平均保障标准,539.1,539.1,number,元/人·月、人,21,2,auto_extracted
fact_f0a04d7bc09f2c439ca16e04,dataset_394eb7a80e57bdefbdd05313,record_c7c8e69f718c9c8553bf0924,2020,2019,2019,其他,other,河 南,保障人数,保障人数,440656,440656,number,元/人·月、人,21,3,auto_extracted
fact_2669397088efd3dd567ea041,dataset_394eb7a80e57bdefbdd05313,record_551585c54fc29ffbb29ee1f3,2020,2019,2019,其他,other,湖 北,平均保障标准,平均保障标准,636.3,636.3,number,元/人·月、人,22,2,auto_extracted
fact_8deb3c7649ef8512f64d507a,dataset_394eb7a80e57bdefbdd05313,record_551585c54fc29ffbb29ee1f3,2020,2019,2019,其他,other,湖 北,保障人数,保障人数,318383,318383,number,元/人·月、人,22,3,auto_extracted
fact_1b07cca3c062a5c0dd7123a5,dataset_394eb7a80e57bdefbdd05313,record_72fa3ce3c3d85c220f600012,2020,2019,2019,其他,other,湖 南,平均保障标准,平均保障标准,516.9,516.9,number,元/人·月、人,23,2,auto_extracted
fact_924a678a958cf9a35a7e7732,dataset_394eb7a80e57bdefbdd05313,record_72fa3ce3c3d85c220f600012,2020,2019,2019,其他,other,湖 南,保障人数,保障人数,506859,506859,number,元/人·月、人,23,3,auto_extracted
fact_465cdc30def57fb8c7e9f964,dataset_394eb7a80e57bdefbdd05313,record_1d1c1cb6bfccdbc219cd098a,2020,2019,2019,其他,other,广 东,平均保障标准,平均保障标准,806.6,806.6,number,元/人·月、人,24,2,auto_extracted
fact_3a6a595fee1d63e4694f91a8,dataset_394eb7a80e57bdefbdd05313,record_1d1c1cb6bfccdbc219cd098a,2020,2019,2019,其他,other,广 东,保障人数,保障人数,156563,156563,number,元/人·月、人,24,3,auto_extracted
fact_f332b1cf378bc354d2e7918d,dataset_394eb7a80e57bdefbdd05313,record_e1524b5a8a11dda578d01cc1,2020,2019,2019,其他,other,广 西,平均保障标准,平均保障标准,665.8,665.8,number,元/人·月、人,25,2,auto_extracted
fact_8395904bc9b1cea15631a377,dataset_394eb7a80e57bdefbdd05313,record_e1524b5a8a11dda578d01cc1,2020,2019,2019,其他,other,广 西,保障人数,保障人数,304874,304874,number,元/人·月、人,25,3,auto_extracted
fact_982d2251bbb5585a1064244e,dataset_394eb7a80e57bdefbdd05313,record_14c87e541183fcdba97b8263,2020,2019,2019,其他,other,海 南,平均保障标准,平均保障标准,562.8,562.8,number,元/人·月、人,26,2,auto_extracted
fact_e3afb783a3ec9cd0d20046b7,dataset_394eb7a80e57bdefbdd05313,record_14c87e541183fcdba97b8263,2020,2019,2019,其他,other,海 南,保障人数,保障人数,36846,36846,number,元/人·月、人,26,3,auto_extracted
fact_c141e0ba666c19445b3c79fa,dataset_394eb7a80e57bdefbdd05313,record_73680fd3e833a0d93b48e494,2020,2019,2019,其他,other,重 庆,平均保障标准,平均保障标准,580,580.0,number,元/人·月、人,27,2,auto_extracted
fact_1e452e2fa8084ecf722dc3ca,dataset_394eb7a80e57bdefbdd05313,record_73680fd3e833a0d93b48e494,2020,2019,2019,其他,other,重 庆,保障人数,保障人数,280973,280973,number,元/人·月、人,27,3,auto_extracted
fact_e73b3035dad07ead300bb4f6,dataset_394eb7a80e57bdefbdd05313,record_c9536f90f1783d6c199bdb1f,2020,2019,2019,其他,other,四 川,平均保障标准,平均保障标准,552,552.0,number,元/人·月、人,28,2,auto_extracted
fact_612cdbf46bf01a250d8fc499,dataset_394eb7a80e57bdefbdd05313,record_c9536f90f1783d6c199bdb1f,2020,2019,2019,其他,other,四 川,保障人数,保障人数,768376,768376,number,元/人·月、人,28,3,auto_extracted
fact_e0d8d02d2dfd9e421015170e,dataset_394eb7a80e57bdefbdd05313,record_e643773fd73fc826aeb86fa0,2020,2019,2019,其他,other,贵 州,平均保障标准,平均保障标准,613.4,613.4,number,元/人·月、人,29,2,auto_extracted
fact_c5e8596d3a2dad93664aa906,dataset_394eb7a80e57bdefbdd05313,record_e643773fd73fc826aeb86fa0,2020,2019,2019,其他,other,贵 州,保障人数,保障人数,488184,488184,number,元/人·月、人,29,3,auto_extracted
fact_99804d8b415abf4bba452dad,dataset_394eb7a80e57bdefbdd05313,record_dcb859c01922b301a1bb2f45,2020,2019,2019,其他,other,云 南,平均保障标准,平均保障标准,619.8,619.8,number,元/人·月、人,30,2,auto_extracted
fact_d9b9cb520ffc60b669678dc1,dataset_394eb7a80e57bdefbdd05313,record_dcb859c01922b301a1bb2f45,2020,2019,2019,其他,other,云 南,保障人数,保障人数,437531,437531,number,元/人·月、人,30,3,auto_extracted
fact_e434e32bf912fd294787d2b8,dataset_394eb7a80e57bdefbdd05313,record_8a8438f13b36df1354f650ef,2020,2019,2019,其他,other,西 藏,平均保障标准,平均保障标准,834.1,834.1,number,元/人·月、人,31,2,auto_extracted
fact_7beadcaae0e80ce0ffcd9a6e,dataset_394eb7a80e57bdefbdd05313,record_8a8438f13b36df1354f650ef,2020,2019,2019,其他,other,西 藏,保障人数,保障人数,25260,25260,number,元/人·月、人,31,3,auto_extracted
fact_40125445c52058fb2bb7f87e,dataset_394eb7a80e57bdefbdd05313,record_554d303583c64f79c1e024e5,2020,2019,2019,其他,other,陕 西,平均保障标准,平均保障标准,607.8,607.8,number,元/人·月、人,32,2,auto_extracted
fact_d4b1c6c8872e8aa80b420279,dataset_394eb7a80e57bdefbdd05313,record_554d303583c64f79c1e024e5,2020,2019,2019,其他,other,陕 西,保障人数,保障人数,215676,215676,number,元/人·月、人,32,3,auto_extracted
fact_f4fe783652e6e51a3d17f1fc,dataset_394eb7a80e57bdefbdd05313,record_1e50627bfc5b2da789523eaf,2020,2019,2019,其他,other,甘 肃,平均保障标准,平均保障标准,530.2,530.2,number,元/人·月、人,33,2,auto_extracted
fact_8065e3826f983413fc82d828,dataset_394eb7a80e57bdefbdd05313,record_1e50627bfc5b2da789523eaf,2020,2019,2019,其他,other,甘 肃,保障人数,保障人数,396744,396744,number,元/人·月、人,33,3,auto_extracted
fact_e189a08b32e52607cccb0643,dataset_394eb7a80e57bdefbdd05313,record_2a0ce385f92a3faeb66e16df,2020,2019,2019,其他,other,青 海,平均保障标准,平均保障标准,575.4,575.4,number,元/人·月、人,34,2,auto_extracted
fact_01f412e0a7480c8f4bb3df1b,dataset_394eb7a80e57bdefbdd05313,record_2a0ce385f92a3faeb66e16df,2020,2019,2019,其他,other,青 海,保障人数,保障人数,64703,64703,number,元/人·月、人,34,3,auto_extracted
fact_43b3b5fe137d66b75aaac787,dataset_394eb7a80e57bdefbdd05313,record_f1dca043e1a341624250fd93,2020,2019,2019,其他,other,宁 夏,平均保障标准,平均保障标准,574.6,574.6,number,元/人·月、人,35,2,auto_extracted
fact_cfcfa0f97c763ed780041394,dataset_394eb7a80e57bdefbdd05313,record_f1dca043e1a341624250fd93,2020,2019,2019,其他,other,宁 夏,保障人数,保障人数,93212,93212,number,元/人·月、人,35,3,auto_extracted
fact_04b9cf7347da09bfc73f68fb,dataset_394eb7a80e57bdefbdd05313,record_dd306b51330d604c122b6593,2020,2019,2019,其他,other,新 疆,平均保障标准,平均保障标准,467.2,467.2,number,元/人·月、人,36,2,auto_extracted
fact_b64b79c844613d31010acdf0,dataset_394eb7a80e57bdefbdd05313,record_dd306b51330d604c122b6593,2020,2019,2019,其他,other,新 疆,保障人数,保障人数,304875,304875,number,元/人·月、人,36,3,auto_extracted
fact_66bc0354ff49e7b4e41002eb,dataset_313ff83dc0a30b02187b2b1d,record_f93eb42598d6a1ba447535bb,2020,2019,2019,人民法院,court_statistics,合 计,收 案,收 案,345373,345373,number,件,5,2,auto_extracted
fact_310904e2c27ad9810160ae30,dataset_313ff83dc0a30b02187b2b1d,record_f93eb42598d6a1ba447535bb,2020,2019,2019,人民法院,court_statistics,合 计,结 案,结 案,344196,344196,number,件,5,3,auto_extracted
fact_f2a32c2107e7aea0e0aec0cb,dataset_313ff83dc0a30b02187b2b1d,record_f93eb42598d6a1ba447535bb,2020,2019,2019,人民法院,court_statistics,合 计,未结,未结,5414,5414,number,件,5,4,auto_extracted
fact_d26da1de42ee2468b788f4b1,dataset_313ff83dc0a30b02187b2b1d,record_16137570fb954adb2a6abe58,2020,2019,2019,人民法院,court_statistics,非诉财产保全审查,收 案,收 案,344267,344267,number,件,6,2,auto_extracted
fact_6dd125f4c0ceb8a3ed503842,dataset_313ff83dc0a30b02187b2b1d,record_16137570fb954adb2a6abe58,2020,2019,2019,人民法院,court_statistics,非诉财产保全审查,结 案,结 案,343094,343094,number,件,6,3,auto_extracted
fact_01e43f2dfb4ea77dad3c0ad2,dataset_313ff83dc0a30b02187b2b1d,record_16137570fb954adb2a6abe58,2020,2019,2019,人民法院,court_statistics,非诉财产保全审查,未结,未结,5299,5299,number,件,6,4,auto_extracted
fact_966b8b8e6fa458f611f569f2,dataset_313ff83dc0a30b02187b2b1d,record_46a983882426206adb4c820c,2020,2019,2019,人民法院,court_statistics,非诉行为保全审查,收 案,收 案,173,173,number,件,7,2,auto_extracted
fact_6b4a8e2cf24552afe119b293,dataset_313ff83dc0a30b02187b2b1d,record_46a983882426206adb4c820c,2020,2019,2019,人民法院,court_statistics,非诉行为保全审查,结 案,结 案,167,167,number,件,7,3,auto_extracted
fact_efcce9bf58bc8f9749b245ee,dataset_313ff83dc0a30b02187b2b1d,record_46a983882426206adb4c820c,2020,2019,2019,人民法院,court_statistics,非诉行为保全审查,未结,未结,12,12,number,件,7,4,auto_extracted
fact_55b5498150415d23122f9a08,dataset_313ff83dc0a30b02187b2b1d,record_93000a74437a6472b4961112,2020,2019,2019,人民法院,court_statistics,非诉行为保全复议,收 案,收 案,75,75,number,件,8,2,auto_extracted
fact_acca705fd6cf91c1f1bc1c82,dataset_313ff83dc0a30b02187b2b1d,record_93000a74437a6472b4961112,2020,2019,2019,人民法院,court_statistics,非诉行为保全复议,结 案,结 案,75,75,number,件,8,3,auto_extracted
fact_b23e92d0a9d5747bdfce6835,dataset_313ff83dc0a30b02187b2b1d,record_93000a74437a6472b4961112,2020,2019,2019,人民法院,court_statistics,非诉行为保全复议,未结,未结,3,3,number,件,8,4,auto_extracted
fact_30b603c589bf81192db6209a,dataset_313ff83dc0a30b02187b2b1d,record_97b229921a93e962799663f3,2020,2019,2019,人民法院,court_statistics,非诉证据保全审查,收 案,收 案,858,858,number,件,9,2,auto_extracted
fact_f474c6739120b63b44137af5,dataset_313ff83dc0a30b02187b2b1d,record_97b229921a93e962799663f3,2020,2019,2019,人民法院,court_statistics,非诉证据保全审查,结 案,结 案,860,860,number,件,9,3,auto_extracted
fact_e4fb6ee2d780fda77a71545f,dataset_313ff83dc0a30b02187b2b1d,record_97b229921a93e962799663f3,2020,2019,2019,人民法院,court_statistics,非诉证据保全审查,未结,未结,100,100,number,件,9,4,auto_extracted
fact_fec288c271b96fc8ecedcc23,dataset_16243f668fa1f19b93ac2246,record_e4891bb48bf1b10a528efb4b,2020,2019,2019,行政机关,administrative_litigation_response,数量,乡镇 政府,乡镇 政府,20090,20090,number,,4,2,auto_extracted;year_inferred
fact_a8e7fa9dcacdfa3cdee9cb40,dataset_16243f668fa1f19b93ac2246,record_e4891bb48bf1b10a528efb4b,2020,2019,2019,行政机关,administrative_litigation_response,数量,县级政 府部门,县级政 府部门,56091,56091,number,,4,3,auto_extracted;year_inferred
fact_84a27bf2168b46004b886656,dataset_16243f668fa1f19b93ac2246,record_e4891bb48bf1b10a528efb4b,2020,2019,2019,行政机关,administrative_litigation_response,数量,县级 政府,县级 政府,49758,49758,number,,4,4,auto_extracted;year_inferred
fact_4abba993c5615f76e2f18b5c,dataset_16243f668fa1f19b93ac2246,record_e4891bb48bf1b10a528efb4b,2020,2019,2019,行政机关,administrative_litigation_response,数量,市级政 府部门,市级政 府部门,39153,39153,number,,4,5,auto_extracted;year_inferred
fact_2d1f4eeb993ebad83e2c6728,dataset_16243f668fa1f19b93ac2246,record_e4891bb48bf1b10a528efb4b,2020,2019,2019,行政机关,administrative_litigation_response,数量,市级 政府,市级 政府,15691,15691,number,,4,6,auto_extracted;year_inferred
