record_id,dataset_id,source_row,row_label,row_data,search_text
record_83ac0cdbaf2f77b6d4f272e8,dataset_b0185afd65c853b06cb505b3,48,外资,"{""案件类别"":""外资"",""收 案"":""30"",""结 案"":""32"",""结案方式/判决"":""2"",""结案方式/驳回起诉"":""26"",""结案方式/撤诉"":""4""}",表16 2019年全国法院审理行政一审案件情况统计表；统计期间：2019-2019；案件类别：外资；收 案：30；结 案：32；结案方式/判决：2；结案方式/驳回起诉：26；结案方式/撤诉：4
record_19572cf34f93e016ea1cb56c,dataset_b0185afd65c853b06cb505b3,49,盐业,"{""案件类别"":""盐业"",""收 案"":""98"",""结 案"":""111"",""结案方式/判决"":""53"",""结案方式/不予受理"":""2"",""结案方式/驳回起诉"":""15"",""结案方式/撤诉"":""37"",""结案方式/其他"":""4"",""未结"":""6""}",表16 2019年全国法院审理行政一审案件情况统计表；统计期间：2019-2019；案件类别：盐业；收 案：98；结 案：111；结案方式/判决：53；结案方式/不予受理：2；结案方式/驳回起诉：15；结案方式/撤诉：37；结案方式/其他：4；未结：6
record_ef7996048c74dfa40fb5046f,dataset_b0185afd65c853b06cb505b3,50,体育,"{""案件类别"":""体育"",""收 案"":""8"",""结 案"":""9"",""结案方式/判决"":""1"",""结案方式/不予受理"":""1"",""结案方式/驳回起诉"":""4"",""结案方式/撤诉"":""3"",""未结"":""1""}",表16 2019年全国法院审理行政一审案件情况统计表；统计期间：2019-2019；案件类别：体育；收 案：8；结 案：9；结案方式/判决：1；结案方式/不予受理：1；结案方式/驳回起诉：4；结案方式/撤诉：3；未结：1
record_352fc9e053f926e5092a18d7,dataset_b0185afd65c853b06cb505b3,51,行政监察,"{""案件类别"":""行政监察"",""收 案"":""94"",""结 案"":""97"",""结案方式/判决"":""36"",""结案方式/不予受理"":""15"",""结案方式/驳回起诉"":""25"",""结案方式/撤诉"":""18"",""结案方式/其他"":""3"",""未结"":""12""}",表16 2019年全国法院审理行政一审案件情况统计表；统计期间：2019-2019；案件类别：行政监察；收 案：94；结 案：97；结案方式/判决：36；结案方式/不予受理：15；结案方式/驳回起诉：25；结案方式/撤诉：18；结案方式/其他：3；未结：12
record_0d0ea3c3866217f32ac5fae4,dataset_b0185afd65c853b06cb505b3,52,乡政府,"{""案件类别"":""乡政府"",""收 案"":""14376"",""结 案"":""14108"",""结案方式/判决"":""5795"",""结案方式/不予受理"":""950"",""结案方式/驳回起诉"":""3832"",""结案方式/撤诉"":""2859"",""结案方式/调解"":""35"",""结案方式/其他"":""637"",""未结"":""2144""}",表16 2019年全国法院审理行政一审案件情况统计表；统计期间：2019-2019；案件类别：乡政府；收 案：14376；结 案：14108；结案方式/判决：5795；结案方式/不予受理：950；结案方式/驳回起诉：3832；结案方式/撤诉：2859；结案方式/调解：35；结案方式/其他：637；未结：2144
record_6ddf58b0085085f4ad80e74a,dataset_b0185afd65c853b06cb505b3,53,其他,"{""案件类别"":""其他"",""收 案"":""110604"",""结 案"":""111542"",""结案方式/判决"":""49127"",""结案方式/不予受理"":""8375"",""结案方式/驳回起诉"":""28240"",""结案方式/撤诉"":""21606"",""结案方式/调解"":""521"",""结案方式/其他"":""3673"",""未结"":""15555""}",表16 2019年全国法院审理行政一审案件情况统计表；统计期间：2019-2019；案件类别：其他；收 案：110604；结 案：111542；结案方式/判决：49127；结案方式/不予受理：8375；结案方式/驳回起诉：28240；结案方式/撤诉：21606；结案方式/调解：521；结案方式/其他：3673；未结：15555
record_aa7323c3486eb03663e7ba03,dataset_4e354752eca761121cc4dcf6,6,检察长人数,"{""员额检察官人数/其中:女"":""检察长人数"",""计算单位/人"":""人"",""上年"":""3390""}",表16 人民检察院女检察官统计表；统计期间：2019-2019；员额检察官人数/其中:女：检察长人数；计算单位/人：人；上年：3390
record_7149c4403e5aa654394c1b9f,dataset_4e354752eca761121cc4dcf6,7,其中:女,"{""员额检察官人数/其中:女"":""其中:女"",""计算单位/人"":""人"",""上年"":""355""}",表16 人民检察院女检察官统计表；统计期间：2019-2019；员额检察官人数/其中:女：其中:女；计算单位/人：人；上年：355
record_b94ef739c81f058611ab2b0b,dataset_4e354752eca761121cc4dcf6,8,副检察长人数,"{""员额检察官人数/其中:女"":""副检察长人数"",""计算单位/人"":""人"",""上年"":""12884""}",表16 人民检察院女检察官统计表；统计期间：2019-2019；员额检察官人数/其中:女：副检察长人数；计算单位/人：人；上年：12884
record_f06506295df18966a0370505,dataset_4e354752eca761121cc4dcf6,9,其中:女,"{""员额检察官人数/其中:女"":""其中:女"",""计算单位/人"":""人"",""上年"":""1896""}",表16 人民检察院女检察官统计表；统计期间：2019-2019；员额检察官人数/其中:女：其中:女；计算单位/人：人；上年：1896
record_5274a588d30ff6e30e054a69,dataset_4e354752eca761121cc4dcf6,12,"国妇女发展纲要(2011-2020年)》统计监测报告相关数据,反映中国妇女发展现状的综合性统计资料。本表主","{""员额检察官人数/其中:女"":""国妇女发展纲要(2011-2020年)》统计监测报告相关数据,反映中国妇女发展现状的综合性统计资料。本表主""}","表16 人民检察院女检察官统计表；统计期间：2019-2019；员额检察官人数/其中:女：国妇女发展纲要(2011-2020年)》统计监测报告相关数据,反映中国妇女发展现状的综合性统计资料。本表主"
